key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
16364,,"Battalion#4","LinkRace#0",3,1.5,"ModelChara#364","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16365,,"Battalion#4","LinkRace#0",3,1.6,"ModelChara#355","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16366,,"Battalion#0","LinkRace#0",0,0,"ModelChara#0","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,False,False,False,False,0,0,0,False,False
16367,,"Battalion#0","LinkRace#0",0,0,"ModelChara#0","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,False,False,False,False,0,0,0,False,False
16368,,"Battalion#4","LinkRace#0",3,1.8,"ModelChara#1814","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16369,,"Battalion#4","LinkRace#0",3,1,"ModelChara#3956","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16370,,"Battalion#4","LinkRace#0",3,1.1,"ModelChara#722","BNpcCustomize#0","NpcEquip#816",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16371,,"Battalion#4","LinkRace#0",3,1.8,"ModelChara#2588","BNpcCustomize#0","NpcEquip#0",0,18,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16372,,"Battalion#4","LinkRace#0",3,1.8,"ModelChara#741","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16373,,"Battalion#4","LinkRace#0",3,1.5,"ModelChara#1939","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16374,,"Battalion#4","LinkRace#0",3,0.8,"ModelChara#3998","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16375,,"Battalion#4","LinkRace#0",3,2,"ModelChara#3370","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16376,,"Battalion#4","LinkRace#0",3,1,"ModelChara#35","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16377,,"Battalion#4","LinkRace#0",3,1.3,"ModelChara#3368","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16378,,"Battalion#4","LinkRace#0",3,1.6,"ModelChara#372","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16379,,"Battalion#4","LinkRace#0",3,1,"ModelChara#372","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16380,,"Battalion#4","LinkRace#0",3,1.5,"ModelChara#198","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16381,,"Battalion#4","LinkRace#0",3,2.5,"ModelChara#45","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16382,,"Battalion#4","LinkRace#0",3,1.2,"ModelChara#45","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16383,,"Battalion#4","LinkRace#0",3,0.8,"ModelChara#2586","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16384,,"Battalion#4","LinkRace#0",3,1,"ModelChara#1072","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16385,,"Battalion#4","LinkRace#0",3,0.9,"ModelChara#3957","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16386,,"Battalion#4","LinkRace#0",3,1.3,"ModelChara#2675","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16387,,"Battalion#4","LinkRace#0",3,1.5,"ModelChara#126","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16388,,"Battalion#4","LinkRace#0",3,1.4,"ModelChara#1275","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16389,,"Battalion#4","LinkRace#0",3,1,"ModelChara#839","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16390,,"Battalion#4","LinkRace#0",3,0.8,"ModelChara#2522","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16391,,"Battalion#4","LinkRace#0",3,6,"ModelChara#98","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16392,,"Battalion#4","LinkRace#0",3,1.9,"ModelChara#1759","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16393,,"Battalion#4","LinkRace#0",3,1.5,"ModelChara#3435","BNpcCustomize#0","NpcEquip#0",13360,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16394,,"Battalion#4","LinkRace#0",3,1,"ModelChara#3435","BNpcCustomize#0","NpcEquip#0",13360,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16395,,"Battalion#4","LinkRace#0",3,2.25,"ModelChara#985","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16396,,"Battalion#4","LinkRace#0",3,1.3,"ModelChara#374","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16397,,"Battalion#4","LinkRace#0",3,2.4,"ModelChara#1530","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16398,,"Battalion#4","LinkRace#0",0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",0,True,False,True,False,0,0,0,False,False
16399,,"Battalion#4","LinkRace#0",0,1,"ModelChara#480","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",0,True,False,True,False,0,0,0,False,False
16400,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#570","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16401,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#834","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16402,,"Battalion#4","LinkRace#0",0,2,"ModelChara#385","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16403,,"Battalion#4","LinkRace#0",0,1.8,"ModelChara#3950","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16404,,"Battalion#4","LinkRace#0",0,1,"ModelChara#3950","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16405,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#1022","NpcEquip#2078",7672,0,False,,0,"BNpcParts#0",0,True,False,True,False,0,0,0,False,False
16406,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#622","NpcEquip#1191",7641,0,False,,0,"BNpcParts#0",0,True,False,True,False,0,0,0,False,False
16407,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#1294","NpcEquip#2566",7641,0,False,,0,"BNpcParts#0",0,True,False,True,False,0,0,0,False,False
16408,,"Battalion#4","LinkRace#0",0,1,"ModelChara#3950","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16409,,"Battalion#0","LinkRace#0",0,1.2,"ModelChara#0","BNpcCustomize#1299","NpcEquip#2583",7641,0,False,,0,"BNpcParts#0",0,False,False,True,False,0,0,0,False,False
16410,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#213","NpcEquip#2553",0,0,False,,0,"BNpcParts#0",0,False,False,True,False,0,0,0,False,False
16411,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#213","NpcEquip#2554",0,0,False,,0,"BNpcParts#0",0,False,False,True,False,0,0,0,False,False
16412,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#213","NpcEquip#2555",0,0,False,,0,"BNpcParts#0",0,False,False,True,False,0,0,0,False,False
16413,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#1295","NpcEquip#2556",0,0,False,,0,"BNpcParts#0",0,False,False,True,False,0,0,0,False,False
16414,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#215","NpcEquip#2553",0,0,False,,0,"BNpcParts#0",0,False,False,True,False,0,0,0,False,False
16415,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#215","NpcEquip#2554",0,0,False,,0,"BNpcParts#0",0,False,False,True,False,0,0,0,False,False
16416,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#219","NpcEquip#2555",0,0,False,,0,"BNpcParts#0",0,False,False,True,False,0,0,0,False,False
16417,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#1296","NpcEquip#2557",0,0,False,,0,"BNpcParts#0",0,False,False,True,False,0,0,0,False,False
16418,,"Battalion#4","LinkRace#0",6,2.1,"ModelChara#3931","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16419,,"Battalion#4","LinkRace#0",0,3,"ModelChara#476","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",0,False,False,False,False,0,0,0,False,True
16420,,"Battalion#4","LinkRace#0",2,3.3,"ModelChara#3948","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16421,,"Battalion#4","LinkRace#0",0,3,"ModelChara#4009","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",0,True,False,False,False,0,0,0,False,False
16422,,"Battalion#4","LinkRace#0",0,0.9,"ModelChara#3963","BNpcCustomize#0","NpcEquip#0",0,16,False,,0,"BNpcParts#0",0,True,False,False,False,0,0,0,False,False
16423,,"Battalion#4","LinkRace#0",0,0.9,"ModelChara#3964","BNpcCustomize#0","NpcEquip#0",0,16,False,,0,"BNpcParts#0",0,True,False,False,False,0,0,0,False,False
16424,,"Battalion#4","LinkRace#0",0,1,"ModelChara#476","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",0,False,False,True,False,0,0,0,False,False
16425,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#390","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",0,True,False,False,False,0,0,0,False,False
16426,,"Battalion#0","LinkRace#0",0,1,"ModelChara#3908","BNpcCustomize#0","NpcEquip#2572",0,15,False,,8,"BNpcParts#0",1,False,True,True,False,0,0,0,False,False
16427,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#1022","NpcEquip#2079",7672,15,False,,8,"BNpcParts#0",1,False,True,True,False,0,0,0,False,False
16428,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#1224","NpcEquip#2584",0,0,False,,0,"BNpcParts#0",1,False,True,True,False,0,0,0,False,False
16429,,"Battalion#0","LinkRace#0",0,1,"ModelChara#3908","BNpcCustomize#0","NpcEquip#2572",0,15,False,,0,"BNpcParts#0",1,False,True,True,False,0,0,0,False,False
16430,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#1022","NpcEquip#2079",7672,15,False,,0,"BNpcParts#0",1,False,True,True,False,0,0,0,False,False
16431,,"Battalion#4","LinkRace#0",0,2.5,"ModelChara#3887","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16432,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#3492","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16433,,"Battalion#4","LinkRace#0",0,0.8,"ModelChara#1294","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16434,,"Battalion#4","LinkRace#0",0,1,"ModelChara#3460","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16435,,"Battalion#4","LinkRace#0",0,1.3,"ModelChara#3258","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16436,,"Battalion#4","LinkRace#0",0,2,"ModelChara#284","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16437,,"Battalion#4","LinkRace#0",0,0.5,"ModelChara#1604","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16438,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#1684","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16439,,"Battalion#4","LinkRace#0",2,3,"ModelChara#3965","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#56",1,True,True,True,False,0,0,0,False,False
16440,,"Battalion#4","LinkRace#0",0,3,"ModelChara#4329","BNpcCustomize#0","NpcEquip#0",3350,2,True,,3,"BNpcParts#0",0,True,False,True,False,0,0,0,False,False
16441,,"Battalion#4","LinkRace#0",2,4.5,"ModelChara#3971","BNpcCustomize#0","NpcEquip#2579",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16442,,"Battalion#4","LinkRace#0",0,1,"ModelChara#3987","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16443,,"Battalion#4","LinkRace#0",0,0.6,"ModelChara#2790","BNpcCustomize#0","NpcEquip#0",0,18,True,,3,"BNpcParts#0",0,True,False,True,False,0,0,0,False,False
16444,,"Battalion#4","LinkRace#0",0,1,"ModelChara#3279","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16445,,"Battalion#4","LinkRace#0",0,1,"ModelChara#1759","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16446,,"Battalion#4","LinkRace#0",2,4.5,"ModelChara#3971","BNpcCustomize#0","NpcEquip#2579",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16447,,"Battalion#4","LinkRace#0",0,1,"ModelChara#3987","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16448,,"Battalion#4","LinkRace#0",0,1.5,"ModelChara#3985","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16449,,"Battalion#4","LinkRace#0",0,1,"ModelChara#1759","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16450,,"Battalion#4","LinkRace#0",2,3,"ModelChara#3930","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16451,,"Battalion#4","LinkRace#0",0,1,"ModelChara#3984","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16452,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#217","NpcEquip#2561",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
16453,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#215","NpcEquip#2562",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
16454,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#1297","NpcEquip#2563",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
16455,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#1292","NpcEquip#2564",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
16456,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#1293","NpcEquip#2565",0,0,False,,0,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
16457,,"Battalion#0","LinkRace#0",0,1,"ModelChara#0","BNpcCustomize#1302","NpcEquip#2585",0,0,False,,0,"BNpcParts#0",1,False,True,True,False,0,0,0,False,False
16458,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2751","BNpcCustomize#0","NpcEquip#0",0,0,True,,8,"BNpcParts#0",0,True,False,False,False,0,0,0,False,False
16459,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2751","BNpcCustomize#0","NpcEquip#0",0,0,True,,8,"BNpcParts#0",0,True,False,False,False,0,0,0,False,False
16460,,"Battalion#4","LinkRace#0",2,4.2,"ModelChara#3947","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16461,,"Battalion#4","LinkRace#0",2,4.2,"ModelChara#3947","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",1,False,False,True,False,0,0,0,False,False
16462,,"Battalion#4","LinkRace#0",2,1.3,"ModelChara#3922","BNpcCustomize#0","NpcEquip#0",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16463,,"Battalion#4","LinkRace#0",0,1,"ModelChara#4010","BNpcCustomize#0","NpcEquip#0",0,2,False,,3,"BNpcParts#0",1,False,False,True,False,0,0,0,False,False
16464,,"Battalion#4","LinkRace#0",2,3.3,"ModelChara#3967","BNpcCustomize#0","NpcEquip#2575",0,0,True,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16465,,"Battalion#5","LinkRace#0",0,1,"ModelChara#3986","BNpcCustomize#0","NpcEquip#0",0,9,True,,3,"BNpcParts#0",1,False,False,True,False,0,0,0,False,False
16466,,"Battalion#4","LinkRace#0",0,1,"ModelChara#619","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16467,,"Battalion#4","LinkRace#0",0,1,"ModelChara#908","BNpcCustomize#0","NpcEquip#0",0,16,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16468,,"Battalion#4","LinkRace#0",0,1,"ModelChara#1207","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16469,,"Battalion#4","LinkRace#0",0,2.25,"ModelChara#3170","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16470,,"Battalion#4","LinkRace#0",0,5,"ModelChara#1526","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16471,,"Battalion#4","LinkRace#0",0,0.45,"ModelChara#1942","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16472,,"Battalion#4","LinkRace#0",0,0.5,"ModelChara#2138","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16473,,"Battalion#4","LinkRace#0",0,0.9,"ModelChara#1431","BNpcCustomize#0","NpcEquip#1156",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16474,,"Battalion#4","LinkRace#0",0,0.5,"ModelChara#2881","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16475,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2181","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16476,,"Battalion#4","LinkRace#0",0,1,"ModelChara#768","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16477,,"Battalion#4","LinkRace#0",2,3.3,"ModelChara#3967","BNpcCustomize#0","NpcEquip#2575",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16478,,"Battalion#4","LinkRace#0",0,1,"ModelChara#3986","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16479,,"Battalion#4","LinkRace#0",0,1,"ModelChara#619","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16480,,"Battalion#4","LinkRace#0",0,2.25,"ModelChara#3170","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16481,,"Battalion#4","LinkRace#0",0,5,"ModelChara#670","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16482,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2181","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16483,,"Battalion#4","LinkRace#0",0,1,"ModelChara#768","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16484,,"Battalion#4","LinkRace#0",0,1.2,"ModelChara#331","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16485,,"Battalion#4","LinkRace#0",2,3.3,"ModelChara#3967","BNpcCustomize#0","NpcEquip#2575",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16486,,"Battalion#4","LinkRace#0",0,1,"ModelChara#3986","BNpcCustomize#0","NpcEquip#0",0,0,False,,3,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16487,,"Battalion#4","LinkRace#0",0,1,"ModelChara#619","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16488,,"Battalion#4","LinkRace#0",0,2.25,"ModelChara#3170","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16489,,"Battalion#4","LinkRace#0",0,5,"ModelChara#670","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16490,,"Battalion#4","LinkRace#0",0,1,"ModelChara#2181","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16491,,"Battalion#4","LinkRace#0",0,1,"ModelChara#768","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16492,,"Battalion#4","LinkRace#0",0,1.2,"ModelChara#331","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16493,,"Battalion#4","LinkRace#0",2,4,"ModelChara#3932","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16494,,"Battalion#4","LinkRace#0",0,4,"ModelChara#3932","BNpcCustomize#0","NpcEquip#0",0,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16495,,"Battalion#4","LinkRace#0",2,42,"ModelChara#4000","BNpcCustomize#0","NpcEquip#0",0,0,True,,3,"BNpcParts#0",0,True,True,True,False,0,0,0,False,False
16496,,"Battalion#4","LinkRace#0",0,2.8,"ModelChara#3967","BNpcCustomize#0","NpcEquip#2586",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16497,,"Battalion#4","LinkRace#0",2,3.8,"ModelChara#1067","BNpcCustomize#0","NpcEquip#1125",0,0,False,,0,"BNpcParts#0",1,True,True,True,False,0,0,0,False,False
16498,,"Battalion#4","LinkRace#0",0,2.2,"ModelChara#1250","BNpcCustomize#0","NpcEquip#1128",3573,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16499,,"Battalion#4","LinkRace#0",0,2.2,"ModelChara#1250","BNpcCustomize#0","NpcEquip#1129",3573,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16500,,"Battalion#4","LinkRace#0",0,2.2,"ModelChara#1250","BNpcCustomize#0","NpcEquip#1130",3573,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16501,,"Battalion#4","LinkRace#0",0,2.2,"ModelChara#1250","BNpcCustomize#0","NpcEquip#1131",3573,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16502,,"Battalion#4","LinkRace#0",0,2.2,"ModelChara#1250","BNpcCustomize#0","NpcEquip#1132",3573,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16503,,"Battalion#4","LinkRace#0",0,2.2,"ModelChara#1250","BNpcCustomize#0","NpcEquip#1133",3573,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16504,,"Battalion#4","LinkRace#0",0,2.2,"ModelChara#1250","BNpcCustomize#0","NpcEquip#1134",7631,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16505,,"Battalion#4","LinkRace#0",0,2.2,"ModelChara#1250","BNpcCustomize#0","NpcEquip#1135",3573,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16506,,"Battalion#4","LinkRace#0",0,2.2,"ModelChara#1250","BNpcCustomize#0","NpcEquip#1136",3573,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16507,,"Battalion#4","LinkRace#0",0,2.2,"ModelChara#1250","BNpcCustomize#0","NpcEquip#1137",7632,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16508,,"Battalion#4","LinkRace#0",0,2.2,"ModelChara#1250","BNpcCustomize#0","NpcEquip#1138",3574,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16509,,"Battalion#4","LinkRace#0",0,2.2,"ModelChara#1250","BNpcCustomize#0","NpcEquip#1139",3574,0,False,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16510,,"Battalion#4","LinkRace#0",0,3.8,"ModelChara#1232","BNpcCustomize#0","NpcEquip#0",0,2,True,,0,"BNpcParts#0",1,True,False,True,False,0,0,0,False,False
16511,,"Battalion#4","LinkRace#0",0,1,"ModelChara#769","BNpcCustomize#0","NpcEquip#0",0,0,True,,3,"BNpcParts#0",1,False,False,True,False,0,0,0,False,False
