key,0
601,"トルバドゥールの効果量を15％に上昇させる。"
602,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「光神のアンコール実行可」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>30秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>光神のフィナーレ実行時"
603,"ヒートブラストがブレイズショットに変化する。"
604,"ガウスラウンドがダブルチェックに、リコシェットがチェックメイトに変化する。"
605,"ドリルとバイオブラストがチャージアクションに変化する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>最大チャージ数：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>2"
606,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エクスカベーター実行可」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>30秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>回転のこぎり実行時
効果中は回転のこぎりがエクスカベーターに変化する。"
607,"タクティシャンの効果量を15％に上昇させる。"
608,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「フルメタルバースト実行可」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>30秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>バレルヒーター実行時"
609,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ラストダンス実行可」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>30秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>スタンダードフィニッシュ成功時"
610,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「フィニシングムーブ実行可」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>30秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>フラリッシュ実行時
効果中はスタンダードステップがフィニシングムーブに変化する。"
611,"守りのサンバの効果量を15％に上昇させる。"
612,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「暁の舞い実行可」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>30秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>テクニカルフィニッシュ成功時
効果中かつ<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エスプリ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が50以上蓄積されると剣の舞いが暁の舞いに変化する。"
613,"サンダガがハイサンダーに、サンダジャがハイサンダラに変化する。"
614,"魔紋再設置が実行できるようになる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground><UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「黒魔紋」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>効果中"
615,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ポリグロット」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の最大スタック数が3に増加する。"
616,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「アストラルソウル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>最大スタック数：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground><UIGlow>01</UIGlow><UIForeground>01</UIForeground>ファイジャおよびフレアの命中時"
617,"ミアズマバーストがミアズマノヴァに変化する。"
618,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「シアリングスパーク実行可」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>30秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>シアリングライト実行時"
619,"ソルバハムートと、デミ・バハムートおよびデミ・フェニックスを交互に顕現させることができるようになる。"
620,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ブライヤー・クロゼ実行可」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>30秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>エンボルデン実行時"
621,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ノーブルインパクト実行可」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>30秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>アクセラレーション実行時
効果中はジョルガとインパクトがノーブルインパクトに変化する。"
622,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「プリフルジェンス実行可」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>30秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>マナフィケーションの効果を全て消費したとき
効果中はマナフィケーションがプリフルジェンスに変化する。"
623,"自身に3スタックの<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「グレアジャ実行可」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>30秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>神速魔実行時"
624,"メディカラがメディガに変化する。"
625,"テトラグラマトンがチャージアクションに変化する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>最大チャージ数：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>2"
626,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ディヴァインカレス実行可」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>30秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>テンパランス実行時"
627,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「埋伏の毒実行可」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>30秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>連環計実行時"
628,"士気高揚の策が意気軒昂の策に変化する。"
629,"秘策のリキャストタイムを60秒に短縮する。"
630,""
631,"アストラルドローの実行時に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「クラウンロード」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を、アンブラルドローの実行時に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「クラウンレディ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>をドローするようになる。"
632,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「オラクル実行可」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>30秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>ディヴィネーション実行時"
633,"アスペクト・ヘリオスがコンジャンクション・ヘリオスに変化する。"
634,"ディグニティの最大チャージ数が3に増加する。"
635,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「サンサイン実行可」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>30秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>ニュートラルセクト実行時"
636,"ソーテリアのリキャストタイムを60秒に短縮する。"
637,"エウクラシア・プログノシスがエウクラシア・プログノシスIIに変化する。"
638,"ピュシスIIの「対象が受けるＨＰ回復効果を10％上昇させる効果」の効果時間を15秒に延長する。"
639,"ランパートに、「自身が受けるＨＰ回復効果を15％上昇させる効果」が付与される。"
640,"リプライザルの効果時間を15秒に延長する。"
641,"牽制の効果時間を15秒に延長する。"
642,"内丹の回復力を800に上昇させる。"
643,"アドルの効果時間を15秒に延長する。"
644,"迅速魔のリキャストタイムを40秒に短縮する。"
645,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「活眼」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>発生時、まれに効果がより高い<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「強活眼」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>になる。
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「強活眼」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の効果：
大胆純化での収集価値上昇値が必ず最大値になる。
慎重純化の、耐久を消費しなくなる追加効果の発生率を40％アップする。"
646,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「活眼」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>発生時、まれに効果がより高い<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「強活眼」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>になる。
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「強活眼」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の効果：
大胆純化での収集価値上昇値が必ず最大値になる。
慎重純化の、耐久を消費しなくなる追加効果の発生率を40％アップする。"
647,"採掘場や岩場を採集し終わったとき、まれに耐久／採集回数が最大まで回復し、もう一度採集ができるようになる。
その際、GPが全回復し、採集に関わるステータスは解除される。なお、リーヴ関連など、一部の採掘場や岩場では発生しない。"
648,"良木や草刈場を採集し終わったとき、まれに耐久／採集回数が最大まで回復し、もう一度採集ができるようになる。
その際、GPが全回復し、採集に関わるステータスは解除される。なお、リーヴ関連など、一部の良木や草刈場では発生しない。"
649,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow><If(Equal(PlayerParameter(68),18))><If(GreaterThanOrEqualTo(PlayerParameter(69),61))>「漁師の直感」「銛師の直感」<Else/>「漁師の直感」</If><Else/></If><UIGlow>01</UIGlow><UIForeground>01</UIForeground>の効果時間を元に戻す。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground><UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow><If(Equal(PlayerParameter(68),18))><If(GreaterThanOrEqualTo(PlayerParameter(69),61))>「漁師の直感」「銛師の直感」<Else/>「漁師の直感」</If><Else/></If><UIGlow>01</UIGlow><UIForeground>01</UIForeground>発動中に特定の魚を釣り上げる（魚ごとに確率が異なる）"
650,"特定のアクションの威力を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ファストブレードの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>220
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ライオットソードの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>170
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ロイヤルアソリティの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>200
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ホーリースピリットの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>400
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ロイエの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>460
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ゲベートの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>500
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>グラブカッマーの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>540
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コンフィテオルの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>500
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ブレード・オブ・フェイスの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>260
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ブレード・オブ・トゥルースの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>380
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ブレード・オブ・ヴァラーの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>500"
651,"特定のアクションの威力を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ディアの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>75
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ディアの継続ダメージの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>75
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ハート・オブ・ミゼリの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>1320
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>グレアガの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>330"
652,"特定のアクションの威力を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>エンリポストの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>300
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ヴァルファイアの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>380
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ヴァルストーンの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>380
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>エンツヴェルクハウの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>170
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>フレッシュの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>480
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>エンルドゥブルマンの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>170
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>コントルシクストの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>420
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ヴァルフレアの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>620
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ヴァルホーリーの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>620
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>エンルプリーズの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>420
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>スコーチの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>700
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ヴァルエアロガの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>440
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ヴァルサンダガの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>440
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>レゾリューションの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>800"
653,"特定のアクションの威力を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>竜牙竜爪の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>140
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>竜尾大車輪の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>140
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>雲蒸竜変の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>440
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>竜眼雷電の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>320
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>スターダイバーの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>720
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ヘヴンスラストの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>140
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>桜華繚乱の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>140
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>天竜点睛の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>440"
654,"特定のアクションの威力を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ヘヴィスウィングの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>220
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>メイムの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>190
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>シュトルムヴィントの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>200
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>シュトルムブレハの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>200
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>フェルクリーヴの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>580"
655,"特定のアクションの威力を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>陣風の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>140
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>燕飛効果アップ時の燕飛の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>270
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>士風の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>140
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>月光の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>160
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>彼岸花の継続ダメージの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>50
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>花車の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>160
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>雪風の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>160
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>乱れ雪月花の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>640
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>返し雪月花の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>640
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>照破の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>640
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>奥義波切の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>900
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>返し波切の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>900"
656,"特定のアクションの威力を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>蠱毒法の継続ダメージの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>75
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>極炎法の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>310"
657,"特定のアクションの威力を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>スライスの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>420
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ワクシングスライスの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>260
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>スピニングサイズの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>160
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>インファナルスライスの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>280
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ナイトメアサイズの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>140
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ソウルスライスの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>520
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ジビトゥの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>500
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ギャロウズの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>500
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ジビトゥクロウの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>440
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ギャロウズクロウの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>440
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ヴォイドリーパーの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>500
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>クロスリーパーの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>500
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ハーベストムーンの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>800
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>レムールスライスの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>280"
658,"特定のアクションの威力を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>オートボウガンの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>160
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ヒートスプリットショットの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>220
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ヒートスラッグショットの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>140
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ヒートクリーンショットの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>140
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>スキャッターガンの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>160"
659,"エノキアンの効果量を33％に上昇させる。"
660,"特定のアクションの威力を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>双掌打の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>420
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>破砕拳の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>360
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>双竜脚の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>320
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>六合星導脚の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>780
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>夢幻闘舞の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>1500"
661,"特定のアクションの威力を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>双刃旋の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>300
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>風断ちの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>240
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>旋風刃の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>200
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>風魔手裏剣の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>500
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>雷遁の術の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>740
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>水遁の術の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>580
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>強甲破点突の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>220
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>六道輪廻の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>380
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>命水効果中の六道輪廻の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>530
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>月影雷獣爪の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>700
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>月影雷獣牙の威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>700"
